created model
phase1 Epoch 1/200 | Train Loss: 8.8150 | Val Loss: 7.8640 | Style Acc: 0.2950 | Artist Acc: 0.0542
phase1 Epoch 46/200 | Train Loss: 3.2618 | Val Loss: 4.2721 | Style Acc: 0.5825 | Artist Acc: 0.3845
phase1 Epoch 47/200 | Train Loss: 3.2300 | Val Loss: 4.2817 | Style Acc: 0.5867 | Artist Acc: 0.3888
phase1 Epoch 48/200 | Train Loss: 3.1813 | Val Loss: 4.2751 | Style Acc: 0.5914 | Artist Acc: 0.3906
phase1 Epoch 49/200 | Train Loss: 3.1713 | Val Loss: 4.2879 | Style Acc: 0.5841 | Artist Acc: 0.3896
phase1 Epoch 50/200 | Train Loss: 3.1239 | Val Loss: 4.2593 | Style Acc: 0.5923 | Artist Acc: 0.3884
phase1 Epoch 51/200 | Train Loss: 3.1019 | Val Loss: 4.2805 | Style Acc: 0.5926 | Artist Acc: 0.3909
phase1 Epoch 52/200 | Train Loss: 3.0723 | Val Loss: 4.2279 | Style Acc: 0.5892 | Artist Acc: 0.3986
phase1 Epoch 53/200 | Train Loss: 3.0631 | Val Loss: 4.2514 | Style Acc: 0.5918 | Artist Acc: 0.3933
phase1 Epoch 54/200 | Train Loss: 3.0148 | Val Loss: 4.3164 | Style Acc: 0.5914 | Artist Acc: 0.3926
phase1 Epoch 55/200 | Train Loss: 2.9847 | Val Loss: 4.2697 | Style Acc: 0.5896 | Artist Acc: 0.4000
phase1 Epoch 56/200 | Train Loss: 2.9643 | Val Loss: 4.2861 | Style Acc: 0.5913 | Artist Acc: 0.4003
phase1 Epoch 57/200 | Train Loss: 2.9315 | Val Loss: 4.2703 | Style Acc: 0.5940 | Artist Acc: 0.4020
phase1 Epoch 58/200 | Train Loss: 2.9058 | Val Loss: 4.2583 | Style Acc: 0.5960 | Artist Acc: 0.4006
phase1 Epoch 59/200 | Train Loss: 2.8651 | Val Loss: 4.2547 | Style Acc: 0.5933 | Artist Acc: 0.4072
phase1 Epoch 60/200 | Train Loss: 2.8551 | Val Loss: 4.2684 | Style Acc: 0.5911 | Artist Acc: 0.4098
phase1 Epoch 61/200 | Train Loss: 2.8350 | Val Loss: 4.2914 | Style Acc: 0.5930 | Artist Acc: 0.4097
phase1 Epoch 62/200 | Train Loss: 2.8067 | Val Loss: 4.2473 | Style Acc: 0.5972 | Artist Acc: 0.4081
phase1 Epoch 63/200 | Train Loss: 2.7818 | Val Loss: 4.2278 | Style Acc: 0.5950 | Artist Acc: 0.4104
phase1 Epoch 64/200 | Train Loss: 2.7644 | Val Loss: 4.2978 | Style Acc: 0.5910 | Artist Acc: 0.4024
phase1 Epoch 65/200 | Train Loss: 2.7361 | Val Loss: 4.2738 | Style Acc: 0.5965 | Artist Acc: 0.4063
phase1 Epoch 66/200 | Train Loss: 2.7162 | Val Loss: 4.2496 | Style Acc: 0.6036 | Artist Acc: 0.4110
phase1 Epoch 67/200 | Train Loss: 2.6975 | Val Loss: 4.2144 | Style Acc: 0.5961 | Artist Acc: 0.4153
phase1 Epoch 68/200 | Train Loss: 2.6792 | Val Loss: 4.3137 | Style Acc: 0.5912 | Artist Acc: 0.4097
phase1 Epoch 69/200 | Train Loss: 2.6613 | Val Loss: 4.2276 | Style Acc: 0.5982 | Artist Acc: 0.4159
phase1 Epoch 70/200 | Train Loss: 2.6345 | Val Loss: 4.2583 | Style Acc: 0.5955 | Artist Acc: 0.4152
phase1 Epoch 71/200 | Train Loss: 2.6095 | Val Loss: 4.2526 | Style Acc: 0.6007 | Artist Acc: 0.4157
phase1 Epoch 72/200 | Train Loss: 2.5975 | Val Loss: 4.2759 | Style Acc: 0.5959 | Artist Acc: 0.4152
phase1 Epoch 73/200 | Train Loss: 2.5587 | Val Loss: 4.2957 | Style Acc: 0.5967 | Artist Acc: 0.4145
phase1 Epoch 74/200 | Train Loss: 2.5683 | Val Loss: 4.3159 | Style Acc: 0.5923 | Artist Acc: 0.4142
phase1 Epoch 75/200 | Train Loss: 2.5300 | Val Loss: 4.3128 | Style Acc: 0.6007 | Artist Acc: 0.4163
phase1 Epoch 76/200 | Train Loss: 2.5152 | Val Loss: 4.3067 | Style Acc: 0.5971 | Artist Acc: 0.4188
phase1 Epoch 77/200 | Train Loss: 2.4931 | Val Loss: 4.2966 | Style Acc: 0.6004 | Artist Acc: 0.4186
phase1 Epoch 78/200 | Train Loss: 2.4814 | Val Loss: 4.2662 | Style Acc: 0.6055 | Artist Acc: 0.4213
phase1 Epoch 79/200 | Train Loss: 2.4677 | Val Loss: 4.3392 | Style Acc: 0.5983 | Artist Acc: 0.4176
Early stopping triggered after 79 epochs
loaded best phase1 model (val_loss: 4.2144)
unfroze backbone
phase2 Epoch 1/50 | Train Loss: 2.6640 | Val Loss: 4.1476 | Style Acc: 0.6045 | Artist Acc: 0.4239
phase2 Epoch 2/50 | Train Loss: 2.5189 | Val Loss: 4.1433 | Style Acc: 0.6149 | Artist Acc: 0.4330
phase2 Epoch 3/50 | Train Loss: 2.4185 | Val Loss: 4.0404 | Style Acc: 0.6136 | Artist Acc: 0.4471
phase2 Epoch 4/50 | Train Loss: 2.3288 | Val Loss: 4.0988 | Style Acc: 0.6177 | Artist Acc: 0.4436
phase2 Epoch 5/50 | Train Loss: 2.2518 | Val Loss: 4.0689 | Style Acc: 0.6201 | Artist Acc: 0.4501
phase2 Epoch 6/50 | Train Loss: 2.1708 | Val Loss: 4.0219 | Style Acc: 0.6293 | Artist Acc: 0.4537
phase2 Epoch 7/50 | Train Loss: 2.1021 | Val Loss: 4.0646 | Style Acc: 0.6291 | Artist Acc: 0.4575
phase2 Epoch 8/50 | Train Loss: 2.0390 | Val Loss: 4.0934 | Style Acc: 0.6251 | Artist Acc: 0.4569
phase2 Epoch 9/50 | Train Loss: 1.9673 | Val Loss: 4.1465 | Style Acc: 0.6302 | Artist Acc: 0.4637
phase2 Epoch 10/50 | Train Loss: 1.9132 | Val Loss: 4.0968 | Style Acc: 0.6245 | Artist Acc: 0.4599
phase2 Epoch 11/50 | Train Loss: 1.8547 | Val Loss: 4.1550 | Style Acc: 0.6366 | Artist Acc: 0.4660
phase2 Epoch 12/50 | Train Loss: 1.7902 | Val Loss: 4.1767 | Style Acc: 0.6287 | Artist Acc: 0.4694
phase2 Epoch 13/50 | Train Loss: 1.7414 | Val Loss: 4.1950 | Style Acc: 0.6334 | Artist Acc: 0.4683
phase2 Epoch 14/50 | Train Loss: 1.6837 | Val Loss: 4.2355 | Style Acc: 0.6307 | Artist Acc: 0.4669
phase2 Epoch 15/50 | Train Loss: 1.6361 | Val Loss: 4.2039 | Style Acc: 0.6284 | Artist Acc: 0.4668
phase2 Epoch 16/50 | Train Loss: 1.5858 | Val Loss: 4.1960 | Style Acc: 0.6362 | Artist Acc: 0.4714
Early stopping triggered after 16 epochs
